Time_sec , Lat , Lon , Yaw_deg , North_m , East_m , Target_WP_idx , Dist_to_WP_m , CrossTrackErr_m , Surge_Cmd , Yaw_Cmd_deg , Event
52.30  ,43.706842  ,10.475632  ,-156.29  ,62.11  ,43.44  ,1,27.14  ,0.01  ,0.16  ,-8.76  ,
52.40  ,43.706842  ,10.475632  ,-156.31  ,62.09  ,43.43  ,1,27.12  ,0.01  ,0.16  ,-8.79  ,
52.50  ,43.706842  ,10.475632  ,-156.46  ,62.07  ,43.42  ,1,27.10  ,0.02  ,0.16  ,-8.68  ,
52.60  ,43.706841  ,10.475631  ,-156.74  ,62.05  ,43.42  ,1,27.08  ,0.02  ,0.16  ,-8.45  ,
52.70  ,43.706841  ,10.475631  ,-157.13  ,62.04  ,43.41  ,1,27.06  ,0.02  ,0.16  ,-8.10  ,
52.80  ,43.706841  ,10.475631  ,-157.62  ,62.02  ,43.40  ,1,27.04  ,0.02  ,0.17  ,-7.64  ,
52.90  ,43.706841  ,10.475631  ,-158.21  ,62.00  ,43.40  ,1,27.02  ,0.03  ,0.17  ,-7.09  ,
53.00  ,43.706841  ,10.475631  ,-158.87  ,61.98  ,43.39  ,1,27.00  ,0.03  ,0.17  ,-6.45  ,
53.10  ,43.706841  ,10.475631  ,-159.60  ,61.98  ,43.39  ,1,27.00  ,0.03  ,0.17  ,-6.45  ,
53.20  ,43.706840  ,10.475631  ,-160.38  ,61.95  ,43.38  ,1,26.97  ,0.03  ,0.18  ,-4.98  ,
53.30  ,43.706840  ,10.475631  ,-161.21  ,61.93  ,43.37  ,1,26.95  ,0.03  ,0.18  ,-4.16  ,
53.40  ,43.706840  ,10.475631  ,-162.08  ,61.91  ,43.37  ,1,26.93  ,0.03  ,0.19  ,-3.30  ,
53.50  ,43.706840  ,10.475631  ,-162.98  ,61.89  ,43.36  ,1,26.91  ,0.03  ,0.19  ,-2.40  ,
53.60  ,43.706840  ,10.475631  ,-163.91  ,61.88  ,43.36  ,1,26.89  ,0.03  ,0.19  ,-1.48  ,
53.70  ,43.706840  ,10.475631  ,-164.85  ,61.86  ,43.35  ,1,26.87  ,0.03  ,0.20  ,-0.53  ,
53.81  ,43.706839  ,10.475631  ,-165.81  ,61.84  ,43.35  ,1,26.86  ,0.03  ,0.20  ,0.43  ,
53.90  ,43.706839  ,10.475631  ,-166.78  ,61.82  ,43.34  ,1,26.84  ,0.03  ,0.19  ,1.41  ,
54.00  ,43.706839  ,10.475630  ,-167.76  ,61.81  ,43.34  ,1,26.82  ,0.03  ,0.19  ,2.40  ,
54.10  ,43.706839  ,10.475630  ,-168.75  ,61.79  ,43.33  ,1,26.80  ,0.03  ,0.18  ,3.40  ,
54.20  ,43.706839  ,10.475630  ,-169.71  ,61.77  ,43.33  ,1,26.78  ,0.03  ,0.18  ,4.38  ,
54.30  ,43.706839  ,10.475630  ,-170.64  ,61.75  ,43.33  ,1,26.76  ,0.03  ,0.18  ,5.33  ,
54.40  ,43.706839  ,10.475630  ,-171.50  ,61.73  ,43.32  ,1,26.75  ,0.03  ,0.17  ,6.22  ,
54.50  ,43.706838  ,10.475630  ,-172.29  ,61.72  ,43.32  ,1,26.73  ,0.02  ,0.17  ,7.03  ,
54.60  ,43.706838  ,10.475630  ,-172.99  ,61.70  ,43.32  ,1,26.71  ,0.02  ,0.17  ,7.77  ,
54.70  ,43.706838  ,10.475630  ,-173.58  ,61.68  ,43.32  ,1,26.69  ,0.02  ,0.16  ,8.40  ,
54.80  ,43.706838  ,10.475630  ,-174.04  ,61.66  ,43.31  ,1,26.67  ,0.02  ,0.16  ,8.91  ,
54.90  ,43.706838  ,10.475630  ,-174.37  ,61.64  ,43.31  ,1,26.66  ,0.01  ,0.16  ,9.28  ,
55.00  ,43.706838  ,10.475630  ,-174.54  ,61.62  ,43.31  ,1,26.64  ,0.01  ,0.16  ,9.50  ,
55.10  ,43.706837  ,10.475630  ,-174.57  ,61.61  ,43.31  ,1,26.62  ,0.01  ,0.16  ,9.58  ,
55.20  ,43.706837  ,10.475630  ,-174.45  ,61.59  ,43.31  ,1,26.60  ,0.00  ,0.16  ,9.52  ,
55.30  ,43.706837  ,10.475630  ,-174.21  ,61.57  ,43.31  ,1,26.58  ,0.00  ,0.16  ,9.32  ,
55.40  ,43.706837  ,10.475630  ,-173.84  ,61.55  ,43.30  ,1,26.57  ,-0.00  ,0.16  ,9.00  ,
55.50  ,43.706837  ,10.475630  ,-173.37  ,61.54  ,43.30  ,1,26.55  ,-0.00  ,0.16  ,8.58  ,
55.60  ,43.706837  ,10.475630  ,-172.81  ,61.52  ,43.30  ,1,26.53  ,-0.01  ,0.16  ,8.05  ,
55.70  ,43.706836  ,10.475630  ,-172.16  ,61.50  ,43.30  ,1,26.51  ,-0.01  ,0.17  ,7.44  ,
55.80  ,43.706836  ,10.475630  ,-171.45  ,61.48  ,43.29  ,1,26.50  ,-0.01  ,0.17  ,6.75  ,
55.90  ,43.706836  ,10.475630  ,-170.68  ,61.46  ,43.29  ,1,26.48  ,-0.01  ,0.17  ,6.01  ,
56.00  ,43.706836  ,10.475630  ,-169.86  ,61.45  ,43.29  ,1,26.46  ,-0.01  ,0.18  ,5.21  ,
56.10  ,43.706836  ,10.475630  ,-169.00  ,61.43  ,43.28  ,1,26.44  ,-0.01  ,0.18  ,4.37  ,
56.20  ,43.706836  ,10.475630  ,-168.11  ,61.41  ,43.28  ,1,26.42  ,-0.01  ,0.18  ,3.49  ,
56.30  ,43.706835  ,10.475630  ,-167.20  ,61.39  ,43.27  ,1,26.41  ,-0.01  ,0.19  ,2.58  ,
56.40  ,43.706835  ,10.475630  ,-166.26  ,61.38  ,43.27  ,1,26.39  ,-0.02  ,0.19  ,1.65  ,
56.50  ,43.706835  ,10.475630  ,-165.31  ,61.36  ,43.27  ,1,26.37  ,-0.02  ,0.20  ,0.70  ,
56.60  ,43.706835  ,10.475630  ,-164.34  ,61.34  ,43.26  ,1,26.35  ,-0.02  ,0.20  ,-0.27  ,
56.70  ,43.706835  ,10.475629  ,-163.37  ,61.32  ,43.26  ,1,26.33  ,-0.01  ,0.19  ,-1.25  ,
56.80  ,43.706835  ,10.475629  ,-162.39  ,61.31  ,43.25  ,1,26.31  ,-0.01  ,0.19  ,-2.23  ,
56.90  ,43.706835  ,10.475629  ,-161.40  ,61.29  ,43.24  ,1,26.30  ,-0.01  ,0.19  ,-3.23  ,
57.00  ,43.706834  ,10.475629  ,-160.43  ,61.27  ,43.24  ,1,26.28  ,-0.01  ,0.18  ,-4.20  ,
57.10  ,43.706834  ,10.475629  ,-159.51  ,61.25  ,43.23  ,1,26.26  ,-0.01  ,0.18  ,-5.14  ,
57.20  ,43.706834  ,10.475629  ,-158.65  ,61.24  ,43.23  ,1,26.24  ,-0.01  ,0.17  ,-6.03  ,
57.30  ,43.706834  ,10.475629  ,-157.86  ,61.22  ,43.22  ,1,26.22  ,-0.01  ,0.17  ,-6.84  ,
57.40  ,43.706834  ,10.475629  ,-157.16  ,61.20  ,43.21  ,1,26.20  ,-0.01  ,0.17  ,-7.57  ,
57.50  ,43.706834  ,10.475629  ,-156.56  ,61.18  ,43.21  ,1,26.19  ,-0.01  ,0.16  ,-8.21  ,
57.60  ,43.706833  ,10.475629  ,-156.08  ,61.17  ,43.20  ,1,26.17  ,-0.00  ,0.16  ,-8.73  ,
57.70  ,43.706833  ,10.475629  ,-155.75  ,61.15  ,43.19  ,1,26.15  ,-0.00  ,0.16  ,-9.10  ,
57.80  ,43.706833  ,10.475629  ,-155.57  ,61.13  ,43.18  ,1,26.13  ,0.00  ,0.16  ,-9.34  ,
57.90  ,43.706833  ,10.475628  ,-155.53  ,61.11  ,43.18  ,1,26.11  ,0.01  ,0.16  ,-9.43  ,
58.00  ,43.706833  ,10.475628  ,-155.63  ,61.10  ,43.17  ,1,26.09  ,0.01  ,0.16  ,-9.37  ,
58.10  ,43.706833  ,10.475628  ,-155.86  ,61.08  ,43.16  ,1,26.07  ,0.01  ,0.16  ,-9.19  ,
58.20  ,43.706832  ,10.475628  ,-156.22  ,61.06  ,43.15  ,1,26.05  ,0.01  ,0.16  ,-8.88  ,
58.30  ,43.706832  ,10.475628  ,-156.68  ,61.04  ,43.15  ,1,26.03  ,0.02  ,0.16  ,-8.46  ,
58.40  ,43.706832  ,10.475628  ,-157.23  ,61.03  ,43.14  ,1,26.02  ,0.02  ,0.16  ,-7.94  ,
58.50  ,43.706832  ,10.475628  ,-157.87  ,61.01  ,43.13  ,1,26.00  ,0.02  ,0.17  ,-7.34  ,
58.60  ,43.706832  ,10.475628  ,-158.58  ,60.99  ,43.13  ,1,25.98  ,0.02  ,0.17  ,-6.66  ,
58.70  ,43.706832  ,10.475628  ,-159.35  ,60.97  ,43.12  ,1,25.96  ,0.02  ,0.17  ,-5.91  ,
58.80  ,43.706832  ,10.475628  ,-160.17  ,60.96  ,43.11  ,1,25.94  ,0.03  ,0.18  ,-5.11  ,
58.90  ,43.706831  ,10.475628  ,-161.02  ,60.94  ,43.11  ,1,25.92  ,0.03  ,0.18  ,-4.27  ,
59.00  ,43.706831  ,10.475628  ,-161.91  ,60.92  ,43.10  ,1,25.90  ,0.03  ,0.18  ,-3.38  ,
59.10  ,43.706831  ,10.475628  ,-162.83  ,60.90  ,43.10  ,1,25.89  ,0.03  ,0.19  ,-2.47  ,
59.20  ,43.706831  ,10.475627  ,-163.77  ,60.88  ,43.09  ,1,25.87  ,0.03  ,0.19  ,-1.53  ,
59.30  ,43.706831  ,10.475627  ,-164.72  ,60.87  ,43.09  ,1,25.85  ,0.03  ,0.20  ,-0.58  ,
59.40  ,43.706831  ,10.475627  ,-165.69  ,60.85  ,43.08  ,1,25.83  ,0.03  ,0.20  ,0.39  ,
59.50  ,43.706830  ,10.475627  ,-166.68  ,60.83  ,43.08  ,1,25.81  ,0.03  ,0.19  ,1.39  ,
59.60  ,43.706830  ,10.475627  ,-167.66  ,60.81  ,43.08  ,1,25.79  ,0.03  ,0.19  ,2.38  ,
59.70  ,43.706830  ,10.475627  ,-168.66  ,60.80  ,43.07  ,1,25.77  ,0.02  ,0.18  ,3.39  ,
59.81  ,43.706830  ,10.475627  ,-169.63  ,60.80  ,43.07  ,1,25.77  ,0.02  ,0.18  ,3.39  ,
59.90  ,43.706830  ,10.475627  ,-170.56  ,60.76  ,43.06  ,1,25.74  ,0.02  ,0.18  ,5.32  ,
60.00  ,43.706830  ,10.475627  ,-171.42  ,60.74  ,43.06  ,1,25.72  ,0.02  ,0.17  ,6.21  ,
60.10  ,43.706829  ,10.475627  ,-172.22  ,60.72  ,43.06  ,1,25.70  ,0.02  ,0.17  ,7.03  ,
60.20  ,43.706829  ,10.475627  ,-172.92  ,60.71  ,43.05  ,1,25.68  ,0.02  ,0.17  ,7.77  ,
60.30  ,43.706829  ,10.475627  ,-173.52  ,60.69  ,43.05  ,1,25.67  ,0.02  ,0.16  ,8.41  ,
60.40  ,43.706829  ,10.475627  ,-174.00  ,60.67  ,43.05  ,1,25.65  ,0.01  ,0.16  ,8.93  ,
60.50  ,43.706829  ,10.475627  ,-174.33  ,60.65  ,43.05  ,1,25.63  ,0.01  ,0.16  ,9.31  ,
60.60  ,43.706829  ,10.475627  ,-174.52  ,60.63  ,43.05  ,1,25.61  ,0.01  ,0.16  ,9.54  ,
60.70  ,43.706828  ,10.475627  ,-174.55  ,60.62  ,43.04  ,1,25.59  ,0.00  ,0.16  ,9.63  ,
60.80  ,43.706828  ,10.475627  ,-174.45  ,60.60  ,43.04  ,1,25.58  ,0.00  ,0.16  ,9.58  ,
60.90  ,43.706828  ,10.475627  ,-174.21  ,60.60  ,43.04  ,1,25.58  ,0.00  ,0.16  ,9.58  ,
61.00  ,43.706828  ,10.475627  ,-173.86  ,60.56  ,43.04  ,1,25.54  ,-0.00  ,0.16  ,9.08  ,
61.10  ,43.706828  ,10.475627  ,-173.39  ,60.55  ,43.04  ,1,25.52  ,-0.01  ,0.16  ,8.66  ,
61.10  ,43.706828  ,10.475627  ,-173.39  ,60.55  ,43.04  ,1,25.52  ,-0.01  ,0.16  ,8.66  ,
61.30  ,43.706828  ,10.475627  ,-172.19  ,60.51  ,43.03  ,1,25.49  ,-0.01  ,0.17  ,7.52  ,
61.40  ,43.706827  ,10.475627  ,-171.48  ,60.49  ,43.03  ,1,25.47  ,-0.01  ,0.17  ,6.84  ,
61.50  ,43.706827  ,10.475627  ,-170.71  ,60.47  ,43.03  ,1,25.45  ,-0.01  ,0.17  ,6.09  ,
61.60  ,43.706827  ,10.475627  ,-169.89  ,60.46  ,43.02  ,1,25.43  ,-0.02  ,0.18  ,5.29  ,
61.70  ,43.706827  ,10.475627  ,-169.03  ,60.44  ,43.02  ,1,25.42  ,-0.02  ,0.18  ,4.45  ,
61.80  ,43.706827  ,10.475626  ,-168.14  ,60.42  ,43.01  ,1,25.40  ,-0.02  ,0.18  ,3.57  ,
61.90  ,43.706827  ,10.475626  ,-167.23  ,60.40  ,43.01  ,1,25.38  ,-0.02  ,0.19  ,2.66  ,
61.90  ,43.706827  ,10.475626  ,-167.23  ,60.40  ,43.01  ,1,25.38  ,-0.02  ,0.19  ,2.66  ,
62.10  ,43.706826  ,10.475626  ,-165.33  ,60.39  ,43.01  ,1,25.36  ,-0.02  ,0.19  ,1.73  ,
62.20  ,43.706826  ,10.475626  ,-164.37  ,60.35  ,43.00  ,1,25.33  ,-0.02  ,0.20  ,-0.19  ,
62.30  ,43.706826  ,10.475626  ,-163.39  ,60.35  ,43.00  ,1,25.33  ,-0.02  ,0.20  ,-0.19  ,
62.40  ,43.706826  ,10.475626  ,-162.41  ,60.32  ,42.99  ,1,25.29  ,-0.02  ,0.19  ,-2.16  ,
62.50  ,43.706826  ,10.475626  ,-161.42  ,60.30  ,42.98  ,1,25.27  ,-0.02  ,0.19  ,-3.16  ,
62.60  ,43.706825  ,10.475626  ,-160.46  ,60.30  ,42.98  ,1,25.27  ,-0.02  ,0.19  ,-3.16  ,
62.60  ,43.706825  ,10.475626  ,-160.46  ,60.28  ,42.97  ,1,25.25  ,-0.02  ,0.18  ,-4.14  ,
62.80  ,43.706825  ,10.475626  ,-158.67  ,60.25  ,42.96  ,1,25.22  ,-0.01  ,0.17  ,-5.97  ,
62.90  ,43.706825  ,10.475626  ,-157.88  ,60.23  ,42.96  ,1,25.20  ,-0.01  ,0.17  ,-6.78  ,
63.00  ,43.706825  ,10.475626  ,-157.18  ,60.21  ,42.95  ,1,25.18  ,-0.01  ,0.17  ,-7.51  ,
63.10  ,43.706825  ,10.475626  ,-156.58  ,60.21  ,42.95  ,1,25.18  ,-0.01  ,0.17  ,-7.51  ,
63.20  ,43.706825  ,10.475625  ,-156.11  ,60.18  ,42.93  ,1,25.14  ,-0.01  ,0.16  ,-8.66  ,
63.30  ,43.706824  ,10.475625  ,-155.78  ,60.16  ,42.93  ,1,25.12  ,-0.00  ,0.16  ,-9.04  ,
63.40  ,43.706824  ,10.475625  ,-155.59  ,60.16  ,42.93  ,1,25.12  ,-0.00  ,0.16  ,-9.04  ,
63.40  ,43.706824  ,10.475625  ,-155.59  ,60.14  ,42.92  ,1,25.10  ,0.00  ,0.16  ,-9.27  ,
63.50  ,43.706824  ,10.475625  ,-155.55  ,60.12  ,42.91  ,1,25.09  ,0.00  ,0.16  ,-9.36  ,
63.60  ,43.706824  ,10.475625  ,-155.66  ,60.11  ,42.90  ,1,25.07  ,0.01  ,0.16  ,-9.31  ,
63.70  ,43.706824  ,10.475625  ,-155.89  ,60.09  ,42.90  ,1,25.05  ,0.01  ,0.16  ,-9.12  ,
63.80  ,43.706824  ,10.475625  ,-156.25  ,60.07  ,42.89  ,1,25.03  ,0.01  ,0.16  ,-8.81  ,
63.90  ,43.706823  ,10.475625  ,-156.71  ,60.05  ,42.88  ,1,25.01  ,0.02  ,0.16  ,-8.40  ,
64.00  ,43.706823  ,10.475625  ,-157.27  ,60.04  ,42.87  ,1,24.99  ,0.02  ,0.16  ,-7.88  ,
64.10  ,43.706823  ,10.475625  ,-157.91  ,60.02  ,42.87  ,1,24.97  ,0.02  ,0.17  ,-7.27  ,
64.30  ,43.706823  ,10.475624  ,-159.38  ,59.98  ,42.85  ,1,24.93  ,0.02  ,0.17  ,-5.85  ,
64.30  ,43.706823  ,10.475624  ,-159.38  ,59.98  ,42.85  ,1,24.93  ,0.02  ,0.17  ,-5.85  ,
64.40  ,43.706823  ,10.475624  ,-160.19  ,59.97  ,42.85  ,1,24.92  ,0.02  ,0.18  ,-5.05  ,
64.50  ,43.706822  ,10.475624  ,-161.05  ,59.95  ,42.84  ,1,24.90  ,0.02  ,0.18  ,-4.21  ,
64.60  ,43.706822  ,10.475624  ,-161.94  ,59.93  ,42.84  ,1,24.88  ,0.02  ,0.19  ,-3.33  ,
64.70  ,43.706822  ,10.475624  ,-162.85  ,59.91  ,42.83  ,1,24.86  ,0.03  ,0.19  ,-2.42  ,
64.81  ,43.706822  ,10.475624  ,-163.79  ,59.90  ,42.83  ,1,24.84  ,0.03  ,0.19  ,-1.49  ,
64.90  ,43.706822  ,10.475624  ,-164.74  ,59.88  ,42.82  ,1,24.83  ,0.03  ,0.20  ,-0.54  ,
65.00  ,43.706822  ,10.475624  ,-165.70  ,59.86  ,42.82  ,1,24.81  ,0.03  ,0.20  ,0.43  ,
65.10  ,43.706822  ,10.475624  ,-166.68  ,59.84  ,42.81  ,1,24.79  ,0.02  ,0.19  ,1.41  ,
65.30  ,43.706821  ,10.475624  ,-168.65  ,59.81  ,42.81  ,1,24.75  ,0.02  ,0.18  ,3.40  ,
65.40  ,43.706821  ,10.475624  ,-169.64  ,59.79  ,42.80  ,1,24.73  ,0.02  ,0.18  ,4.41  ,
65.40  ,43.706821  ,10.475624  ,-169.64  ,59.79  ,42.80  ,1,24.73  ,0.02  ,0.18  ,4.41  ,
65.50  ,43.706821  ,10.475624  ,-170.61  ,59.77  ,42.80  ,1,24.72  ,0.02  ,0.18  ,5.39  ,
65.60  ,43.706821  ,10.475624  ,-171.54  ,59.75  ,42.79  ,1,24.70  ,0.02  ,0.17  ,6.34  ,
65.70  ,43.706821  ,10.475624  ,-172.40  ,59.74  ,42.79  ,1,24.68  ,0.02  ,0.17  ,7.23  ,
65.90  ,43.706820  ,10.475624  ,-173.89  ,59.70  ,42.79  ,1,24.64  ,0.01  ,0.16  ,8.79  ,
66.00  ,43.706820  ,10.475624  ,-174.50  ,59.70  ,42.79  ,1,24.64  ,0.01  ,0.16  ,8.79  ,
66.00  ,43.706820  ,10.475624  ,-174.50  ,59.68  ,42.78  ,1,24.62  ,0.01  ,0.16  ,9.43  ,
66.20  ,43.706820  ,10.475624  ,-175.31  ,59.66  ,42.78  ,1,24.61  ,0.01  ,0.16  ,9.95  ,
66.20  ,43.706820  ,10.475624  ,-175.31  ,59.65  ,42.78  ,1,24.59  ,0.01  ,0.15  ,10.34  ,
66.40  ,43.706819  ,10.475624  ,-175.54  ,59.61  ,42.78  ,1,24.55  ,0.00  ,0.15  ,10.67  ,
66.50  ,43.706819  ,10.475623  ,-175.44  ,59.61  ,42.78  ,1,24.55  ,0.00  ,0.15  ,10.67  ,
66.50  ,43.706819  ,10.475623  ,-175.44  ,59.59  ,42.77  ,1,24.54  ,-0.00  ,0.15  ,10.62  ,
66.60  ,43.706819  ,10.475623  ,-175.20  ,59.57  ,42.77  ,1,24.52  ,-0.01  ,0.15  ,10.43  ,
66.70  ,43.706819  ,10.475623  ,-174.85  ,59.56  ,42.77  ,1,24.50  ,-0.01  ,0.15  ,10.13  ,
66.90  ,43.706819  ,10.475623  ,-173.84  ,59.52  ,42.77  ,1,24.46  ,-0.01  ,0.16  ,9.20  ,
66.90  ,43.706819  ,10.475623  ,-173.84  ,59.52  ,42.77  ,1,24.46  ,-0.01  ,0.16  ,9.20  ,
67.00  ,43.706818  ,10.475623  ,-173.20  ,59.50  ,42.76  ,1,24.45  ,-0.02  ,0.16  ,8.60  ,
67.20  ,43.706818  ,10.475623  ,-171.73  ,59.47  ,42.76  ,1,24.41  ,-0.02  ,0.17  ,7.18  ,
67.30  ,43.706818  ,10.475623  ,-170.92  ,59.45  ,42.75  ,1,24.39  ,-0.02  ,0.17  ,6.39  ,
67.40  ,43.706818  ,10.475623  ,-170.06  ,59.45  ,42.75  ,1,24.39  ,-0.02  ,0.17  ,6.39  ,
67.40  ,43.706818  ,10.475623  ,-170.06  ,59.43  ,42.75  ,1,24.38  ,-0.02  ,0.18  ,5.55  ,
67.60  ,43.706818  ,10.475623  ,-168.26  ,59.40  ,42.74  ,1,24.34  ,-0.02  ,0.18  ,3.78  ,
67.60  ,43.706818  ,10.475623  ,-168.26  ,59.40  ,42.74  ,1,24.34  ,-0.02  ,0.18  ,3.78  ,
67.80  ,43.706817  ,10.475623  ,-166.37  ,59.36  ,42.73  ,1,24.30  ,-0.02  ,0.19  ,1.90  ,
67.80  ,43.706817  ,10.475623  ,-166.37  ,59.36  ,42.73  ,1,24.30  ,-0.02  ,0.19  ,1.90  ,
67.90  ,43.706817  ,10.475623  ,-165.41  ,59.35  ,42.73  ,1,24.29  ,-0.02  ,0.20  ,0.94  ,
68.00  ,43.706817  ,10.475623  ,-164.44  ,59.33  ,42.72  ,1,24.27  ,-0.02  ,0.20  ,-0.03  ,
68.10  ,43.706817  ,10.475623  ,-163.46  ,59.31  ,42.72  ,1,24.25  ,-0.02  ,0.20  ,-1.02  ,
68.30  ,43.706816  ,10.475623  ,-161.48  ,59.28  ,42.71  ,1,24.21  ,-0.02  ,0.19  ,-3.01  ,
68.30  ,43.706816  ,10.475623  ,-161.48  ,59.28  ,42.71  ,1,24.21  ,-0.02  ,0.19  ,-3.01  ,
68.40  ,43.706816  ,10.475623  ,-160.49  ,59.26  ,42.70  ,1,24.20  ,-0.02  ,0.18  ,-4.01  ,
68.50  ,43.706816  ,10.475623  ,-159.52  ,59.24  ,42.70  ,1,24.18  ,-0.02  ,0.18  ,-5.00  ,
68.60  ,43.706816  ,10.475622  ,-158.59  ,59.23  ,42.69  ,1,24.16  ,-0.02  ,0.17  ,-5.94  ,
68.80  ,43.706816  ,10.475622  ,-156.93  ,59.19  ,42.68  ,1,24.12  ,-0.02  ,0.17  ,-7.65  ,
68.90  ,43.706815  ,10.475622  ,-156.23  ,59.17  ,42.67  ,1,24.11  ,-0.01  ,0.16  ,-8.39  ,
68.90  ,43.706815  ,10.475622  ,-156.23  ,59.17  ,42.67  ,1,24.11  ,-0.01  ,0.16  ,-8.39  ,
69.00  ,43.706815  ,10.475622  ,-155.63  ,59.16  ,42.67  ,1,24.09  ,-0.01  ,0.16  ,-9.03  ,
69.20  ,43.706815  ,10.475622  ,-154.81  ,59.14  ,42.66  ,1,24.07  ,-0.01  ,0.16  ,-9.55  ,
69.30  ,43.706815  ,10.475622  ,-154.63  ,59.10  ,42.64  ,1,24.03  ,-0.00  ,0.15  ,-10.17  ,
69.40  ,43.706815  ,10.475622  ,-154.58  ,59.09  ,42.64  ,1,24.01  ,-0.00  ,0.15  ,-10.26  ,
69.50  ,43.706815  ,10.475622  ,-154.68  ,59.09  ,42.64  ,1,24.01  ,-0.00  ,0.15  ,-10.26  ,
69.50  ,43.706815  ,10.475622  ,-154.68  ,59.07  ,42.63  ,1,23.99  ,0.00  ,0.15  ,-10.21  ,
69.70  ,43.706814  ,10.475621  ,-155.27  ,59.04  ,42.61  ,1,23.96  ,0.01  ,0.16  ,-9.73  ,
69.70  ,43.706814  ,10.475621  ,-155.27  ,59.04  ,42.61  ,1,23.96  ,0.01  ,0.16  ,-9.73  ,
69.81  ,43.706814  ,10.475621  ,-155.73  ,59.02  ,42.60  ,1,23.94  ,0.01  ,0.16  ,-9.32  ,
70.00  ,43.706814  ,10.475621  ,-156.91  ,58.98  ,42.59  ,1,23.90  ,0.02  ,0.16  ,-8.20  ,
70.00  ,43.706814  ,10.475621  ,-156.91  ,58.98  ,42.59  ,1,23.90  ,0.02  ,0.16  ,-8.20  ,
70.10  ,43.706814  ,10.475621  ,-157.62  ,58.97  ,42.58  ,1,23.88  ,0.02  ,0.17  ,-7.53  ,
70.20  ,43.706813  ,10.475621  ,-158.38  ,58.95  ,42.58  ,1,23.86  ,0.02  ,0.17  ,-6.79  ,
70.40  ,43.706813  ,10.475621  ,-160.04  ,58.92  ,42.57  ,1,23.83  ,0.02  ,0.18  ,-5.16  ,
70.40  ,43.706813  ,10.475621  ,-160.04  ,58.92  ,42.57  ,1,23.83  ,0.02  ,0.18  ,-5.16  ,
70.50  ,43.706813  ,10.475621  ,-160.92  ,58.90  ,42.56  ,1,23.81  ,0.02  ,0.18  ,-4.29  ,
70.60  ,43.706813  ,10.475621  ,-161.83  ,58.88  ,42.56  ,1,23.79  ,0.02  ,0.18  ,-3.39  ,
70.80  ,43.706813  ,10.475621  ,-163.71  ,58.85  ,42.55  ,1,23.76  ,0.02  ,0.19  ,-1.52  ,
70.80  ,43.706813  ,10.475621  ,-163.71  ,58.85  ,42.55  ,1,23.76  ,0.02  ,0.19  ,-1.52  ,
71.00  ,43.706812  ,10.475621  ,-165.65  ,58.81  ,42.54  ,1,23.72  ,0.02  ,0.20  ,0.41  ,
71.10  ,43.706812  ,10.475620  ,-166.63  ,58.79  ,42.53  ,1,23.70  ,0.02  ,0.19  ,1.40  ,
71.10  ,43.706812  ,10.475620  ,-166.63  ,58.79  ,42.53  ,1,23.70  ,0.02  ,0.19  ,1.40  ,
71.20  ,43.706812  ,10.475620  ,-167.61  ,58.78  ,42.53  ,1,23.68  ,0.02  ,0.19  ,2.40  ,
71.30  ,43.706812  ,10.475620  ,-168.60  ,58.76  ,42.52  ,1,23.66  ,0.02  ,0.18  ,3.39  ,
71.40  ,43.706812  ,10.475620  ,-169.59  ,58.74  ,42.52  ,1,23.65  ,0.02  ,0.18  ,4.40  ,
71.60  ,43.706811  ,10.475620  ,-171.49  ,58.72  ,42.52  ,1,23.63  ,0.02  ,0.18  ,5.38  ,
71.60  ,43.706811  ,10.475620  ,-171.49  ,58.70  ,42.51  ,1,23.61  ,0.02  ,0.17  ,6.33  ,
71.70  ,43.706811  ,10.475620  ,-172.35  ,58.69  ,42.51  ,1,23.59  ,0.02  ,0.17  ,7.22  ,
71.80  ,43.706811  ,10.475620  ,-173.14  ,58.67  ,42.51  ,1,23.57  ,0.01  ,0.16  ,8.04  ,
72.00  ,43.706811  ,10.475620  ,-174.45  ,58.63  ,42.50  ,1,23.54  ,0.01  ,0.16  ,9.42  ,
72.00  ,43.706811  ,10.475620  ,-174.45  ,58.63  ,42.50  ,1,23.54  ,0.01  ,0.16  ,9.42  ,
72.10  ,43.706810  ,10.475620  ,-174.93  ,58.61  ,42.50  ,1,23.52  ,0.01  ,0.16  ,9.94  ,
72.20  ,43.706810  ,10.475620  ,-175.27  ,58.60  ,42.50  ,1,23.50  ,0.00  ,0.15  ,10.32  ,
72.30  ,43.706810  ,10.475620  ,-175.45  ,58.58  ,42.49  ,1,23.48  ,0.00  ,0.15  ,10.56  ,
72.40  ,43.706810  ,10.475620  ,-175.50  ,58.56  ,42.49  ,1,23.47  ,-0.00  ,0.15  ,10.65  ,
72.50  ,43.706810  ,10.475620  ,-175.40  ,58.54  ,42.49  ,1,23.45  ,-0.00  ,0.15  ,10.61  ,
72.60  ,43.706810  ,10.475620  ,-175.17  ,58.53  ,42.49  ,1,23.43  ,-0.01  ,0.15  ,10.42  ,
72.70  ,43.706809  ,10.475620  ,-174.82  ,58.51  ,42.49  ,1,23.42  ,-0.01  ,0.16  ,10.12  ,
72.80  ,43.706809  ,10.475620  ,-174.36  ,58.49  ,42.49  ,1,23.40  ,-0.01  ,0.16  ,9.71  ,
72.90  ,43.706809  ,10.475620  ,-173.81  ,58.47  ,42.48  ,1,23.38  ,-0.01  ,0.16  ,9.19  ,
